story_id,condition,story_text,self_used_ai,assist_idea0,assist_idea1,assist_idea2,assist_idea3,assist_idea4,self_own_ideas,self_novel,self_original,self_rare,self_appropriate,self_feasible,self_publishable,self_profit,self_enjoyed,self_badly_written,self_boring,self_funny,self_twist,self_future,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,dat_words,DAT_score,age,gender,education,employment,ai_used_actual
13d4b081-ae43-4d66-be97-1ed9453550cd,human_5AI,It was the first day of summer holidays.Jack and Sophie couldn't part away and decided to spend this lovely Monday together.Walking along the seashore they suddenly noticed something  in the bushes.There was an really old boat. It condition indicated that it had been there for a long time. Friends come closer and decided to sail because the overall condition of boat was satisfying. They didn't notice the small hole in the middle of the  deck.This day had a very sad ending .,1.0,6.0,,,,,8.0,4.0,6.0,7.0,8.0,8.0,8.0,50,7,6,2,4,8,7,life,piano,coffee,children,game,passion,giraffe,river,dream,morning,"['life', 'piano', 'coffee', 'children', 'game', 'passion', 'giraffe', 'river', 'dream', 'morning']",,39,Female,Undergraduate degree,Unemployed looking for work,1
51a0c18d-3650-478b-9a03-c9cb9a0ba697,human,"We departed from Earth 3 years ago.   We reached this planet called Venus.  They thought it wasn't livable, but we proved them wrong!  We settled, we built, we grew, and now two of us are meant to become parents.   We have built our own houses, and food but we're still missing something.  A Sheriff, I ran, almost like a President campaign, and guess what?  I won!   Didn't expect that, but thought I should send you a letter to let you know.",0.0,,,,,,9.0,5.0,6.0,1.0,9.0,4.0,6.0,100,9,7,5,3,4,3,sea,machine,oxygen,mars,fork,black,wood,banana,pen,staples,"['sea', 'machine', 'oxygen', 'mars', 'fork', 'black', 'wood', 'banana', 'pen', 'staples']",,27,Male,A levels,Employed full time,0
4e7be9c4-68b8-4df0-8cb5-ed81a9b59e5d,human,"On the planet zoom there lived a ginger haired gnome queen called Lola and ruled over the planet zoom with her trusty sidekick half cat half alien called charlie. Charlie roamed the land searching for invaders and traitors to Lola. Lola would cast spells on anyone or anything that caused harm to her loyal subjects which included differnet species from othe planets who had escaped persecution or the risk of death on there home planet, and they were made to feel welcome and cared for on planet zoom. Lola encouraged the new comers to intigrate into the community and to aslo embrace there own traditons and beliefs. This worked extremely well and the locals loved learning about different planets and traditions they had never seen before. One day charlie caught invaders from another planet trying to take back some of their people who had fled their home planet. Charlie took the to the queen who turned them all in miniature gnomes and made the help all the newcomers on the planet as punishment. Lola continued as queen for years and made sure all her subjects helped each other, and made all her subjects aware of how important being kind and excepting of different cultures and traditions regardless of where you come from. ",0.0,,,,,,7.0,7.0,8.0,5.0,5.0,7.0,2.0,100,2,5,6,1,2,3,bed,car,dog,fishing rod,sun,moon,table,ball,socks,apple,"['bed', 'car', 'dog', 'fishing rod', 'sun', 'moon', 'table', 'ball', 'socks', 'apple']",,46,Female,Undergraduate degree,Employed full time,0
a2f110ab-01b8-4406-a6e5-94a54aaa2dbb,human_1AI,"I was on a plane when it was forced to do an emergency landing in the jungle.  I escaped from the plane and began wondering around the jungle.  I found a treasure map and started following it to find the treasure.  I eat animals for food and rainwater for water.  I encountered dangerous animals, challenging riddles and impossible physical hurdles to get over.  at one time I encountered a tiger that i had to run away and hide from.  I reached an ancient city that no one has come across before.  It was here that I found a pot of gold and i was eventually rescued becoming a very rich man.  ",0.0,,,,,,7.0,7.0,6.0,9.0,8.0,7.0,8.0,50,8,8,2,6,8,7,time,person,year,way,day,thing,man,world,life,hand,"['time', 'person', 'year', 'way', 'day', 'thing', 'man', 'world', 'life', 'hand']",,71,Female,A levels,Employed part time,0
3d2c8b8e-a782-4b21-979f-43ca387d98ce,human,"Luella struggled to stay upright as the strong gusts of wind blew against her and the boat suddenly swayed beneath her.  When she set out for a new life in America, little did she imagine that it would be a fight for survival to get there.  Tired of having barely enough food to stop her stomach cramping in pain at night, Luella had eagerly grabbed the opportunity to become a governess to the two young children of the local squire.  The children - where were the children now?  Luella realised that she had been so focused on keeping her  balance that she had stopped watching them.  Looking across the misty deck she could see one of her young charges was sheltering beneath a seat but the other?  She saw young Amelia desperately trying to hang on to the railings and not be swept over.  With a sudden burst of energy, Luella rushed forward and grabbed the young girl's dress, pulling her violently away from the edge just before the next strong gust.",0.0,,,,,,5.0,1.0,1.0,1.0,7.0,9.0,1.0,50,9,7,1,1,6,1,magazine,acorn,plane,squirrel,vitamins,crotchet,megabyte,sesame,conveyancer,purl,"['magazine', 'acorn', 'plane', 'squirrel', 'vitamins', 'crotchet', 'megabyte', 'sesame', 'conveyancer', 'purl']",,47,Female,Postgraduate Master's degree,Employed part time,0
fb4a7a93-0dcb-462d-9b64-92428dc44a45,human,"After we crash landed in the jungle, we discovered that we were ill-eqipped to survive here. There were trees surrounding us in every direction and we couldn't hear any water nearby. There were five of us with varying degrees of injury; some of us had broken bones, others were just banged up.  We first made sure that we had everything we needed from the small plane, then we set out on our way through the dense jungle. I lead the way with a piece of debris from the plane, using it to slash through when needed, closely following me was my friend Mark and our families. We had no other supplies with us so we were looking out for anything we could eat and some water to drink, then suddenly we heard it. A shrill scream in the distance. We went charging towards it not even thinking to stop. ",0.0,,,,,,4.0,1.0,1.0,1.0,8.0,9.0,3.0,50,6,5,4,1,1,2,Computer,Banana,Weight,Bed,Lawyer,Chef,Controller,Book,Garden,Disease,"['Computer', 'Banana', 'Weight', 'Bed', 'Lawyer', 'Chef', 'Controller', 'Book', 'Garden', 'Disease']",,30,Male,Less than A levels,Unemployed looking for work,0
be8b23f4-6041-4cf1-9df5-c4295d5a76b6,human,"I was on holiday in Thailand and had gone for a walk near the jungle but had got lost so I looked around me hoping to see someone who could help.  But there was nobody there so I tried to make my way back through the jungle to the hotel as best I could.   I entered the jungle with trepidation, it was dark and overgrown with many strange noises but I carried on. Suddenly I came to a clearing and an old woman was sitting by a small fire and she called me over and said she could get me back if I was happy to ride her elephant who knew the way.  A large animated elephant appeared and spoke to me saying he would get me back safely but I would need to hang on tight.  I climbed into the golden saddle he had on his back and prepared for a bumpy ride back but suddenly he roared and started pawing at the ground.  Within seconds he unfolded wings from his back and we took off up to the sky through the jungle canopy, flying fast and free through the sky, over the trees and away.  With a massive bump we landed back at the hotel but I was in my bed and there was no sign of the elephant - it had all been a very strange dream.",0.0,,,,,,8.0,6.0,8.0,5.0,8.0,6.0,7.0,50,8,6,5,4,7,5,horse,grass,brush,dreams,test,hope,home,happy,money,sky,"['horse', 'grass', 'brush', 'dreams', 'test', 'hope', 'home', 'happy', 'money', 'sky']",,71,Female,Less than A levels,Employed full time,0
51589cc0-278c-4076-a4e5-ab36fc6c59d2,human_1AI,"Tim was about to start his degree in archaeology once the summer was over, but before that, he was on the adventure of a lifetime, on safari with his father. It was his last day and they had gone deeper into the jungle than they had ever been before. All of a sudden the weather had taken a turn for the worse and Tim had become separated from the main group. Stumbling around in the torrential rainfall, he slipped and stumbled down a deep ravine. He rolled and bounced through the vegetation for what felt like an eternity finally coming to rest at the bottom. He cleared his head and looked around in confusion. The rain had stopped, the sun was shining and there was no sign of the monsoon that had been raging before his fall.  As he looked around he was shocked to see what looked like an entire city rising tall above the trees in the distance.",1.0,8.0,,,,,4.0,4.0,3.0,3.0,6.0,6.0,5.0,50,7,6,4,2,8,4,dinosaur,smoke,vegetable,toy,milk,scissors,bridge,key,snow,camera,"['dinosaur', 'smoke', 'vegetable', 'toy', 'milk', 'scissors', 'bridge', 'key', 'snow', 'camera']",,41,Male,Vocational training,Employed full time,1
448d41f3-9b57-44f1-9ac9-c3f608e284ff,human_5AI,"What a month, it's a miracle that we are alive but thanks to Captain Tom; alive we are, where in the first week we were hit by the worst storms I have ever had the misfortune of seeing, but the savviness of our good Captain and his sailing abilities kept us afloat. We were then boarded by pirates, and all seemed lost until Tom struck a deal with them to keep us alive and handed over ""treasure"" of which had no value. He also enacted a clever ploy where we snuck a crewmate off ship and sank their ship in the meantime, truly a remarkable feat. Before we could even celebrate our victory over the scourge, fog and mist, and the dreaded Kraken descended upon us and caused absolute terror. 4 Crew members were sadly lost, but yet again through the leadership and refusal to die from our captain again we prevailed. We were stranded and lost, running out of food and water, the thought of mutiny and survival weighed heavily on my mind but not our captain's, whose optimism and determination shone like a light and kept us going. Against all the odds, he had done it, an unimaginable amount of the finest treasures were ours to have and our status in history was truly immortalised against all the odds. It saddens me that I will not be there to see it, greed took hold of me and I stole more than I share, alas I must now walk the plank. ",1.0,9.0,1.0,,,,6.0,6.0,5.0,5.0,9.0,6.0,7.0,75,9,5,4,3,6,7,fish,pencil,dirt,banana,controller,giraffe,snow,whisky,cocaine,chair,"['fish', 'pencil', 'dirt', 'banana', 'controller', 'giraffe', 'snow', 'whisky', 'cocaine', 'chair']",,30,Male,Undergraduate degree,Employed full time,1
02bb7805-ba49-420a-be49-5f52f1d4b79e,human_1AI,"Three friends, Alex, Maya, and Ben, were transported to the planet Zorgog. They encountered a colour changing river and talking rocks. The planet faced a catastrophe caused by an angry star. Determined to save the indigenous species, they embarked on a mission. Guided by the rocks, they found an artefact to calm the star. With their united strength, they succeeded and restored harmony. Returning to Earth, they carried precious memories and inspiring tales of their adventure. The power of friendship prevailed on the mysterious planet Zorgog.",1.0,9.0,,,,,6.0,5.0,6.0,7.0,6.0,8.0,7.0,25,8,7,4,5,4,6,dog,chair,mountain,sad,music,sea,sunshine,tree,art,bridge,"['dog', 'chair', 'mountain', 'sad', 'music', 'sea', 'sunshine', 'tree', 'art', 'bridge']",,28,Male,Undergraduate degree,Employed part time,1
d85227b3-1de2-4df3-acec-18891baf76cd,human,"There lived a man called George.  George was born and lost in the jungle where he was brought up by monkeys.  George lived an adventurous life playing and jumping with monkeys.  when he reached the age of 18, he stumbled accross a lady called Fiona whose father and his men came to the jungle to capture animals.  George fell in love with fiona.  Fiona's father was against the love between his daughter and george.  At the end, George got married to fiona after much struggle.  Fiona,s father finally blessed their union.",0.0,,,,,,5.0,7.0,5.0,8.0,9.0,8.0,8.0,50,9,9,1,7,8,6,chair,goat,spoon,Radio,Bucket,soap,cotton,window,trousers,fan,"['chair', 'goat', 'spoon', 'Radio', 'Bucket', 'soap', 'cotton', 'window', 'trousers', 'fan']",,31,Male,Undergraduate degree,Employed full time,0
ab650f9e-6a50-4098-a8e2-9dd4c4785a96,human_1AI,"Three astronauts who were very curious learn more mysteries came together to go on a mission. They embarked on a perilous mission to explore the mysteries of Zogar. Zogar is a remote planet known for its rare elements and resplendent beauty. During this mission they encountered strange elements, bizarre creatures and unexpected challenges, testing wits and courage. Through teamwork and determination, they overcame all the obstacles they encountered on their way. Their exploration was able to give humanity invaluable insights into a totally alien world. today other scientist now travel to those planets with knowledge and possible expectations. More and more astronauts are now emerging to go and explore other mysteries in different planets.",1.0,7.0,,,,,7.0,8.0,4.0,5.0,9.0,8.0,8.0,50,8,8,2,2,3,4,laptop,key,pencil,bulb,Apple,Lorry,Zebra,suitcase,phone,tea,"['laptop', 'key', 'pencil', 'bulb', 'Apple', 'Lorry', 'Zebra', 'suitcase', 'phone', 'tea']",,31,Male,Postgraduate Master's degree,Employed full time,1
17918fa7-6907-45ff-8929-406cc7a943ef,human_5AI,"In a whole different world, Benji, Robin and Maya crash land into the planet Spherus. As experimental scientists, they have been tasked with finding alien lifeforms to better further the understanding of the human race. Upon arrival, Maya whispers ""Stop! Look after there"", Robin and Benji stunned and slowly turn their heads. They are in awe as they spot a civilization of creatures, that look very similar to them. They appear to be much more advanced, capable of helping the human race in their task of saving their dying resources. They engage in conversations with the creatures, luckily the life forms have technology which can translate any language, they are friendly and agree to further negotiations. Name the greenus species, they set out plans to help the human race survive, But all of this comes at a cost right?",1.0,6.0,,,,,2.0,1.0,1.0,1.0,5.0,1.0,1.0,50,8,1,5,5,8,1,Fabric,Programming,Football,Clouds,Dust,Bamboo,Circles,Religion,Rust,Volunteering,"['Fabric', 'Programming', 'Football', 'Clouds', 'Dust', 'Bamboo', 'Circles', 'Religion', 'Rust', 'Volunteering']",,25,Male,Undergraduate degree,Employed full time,1
a9950797-cc6f-468a-acfd-cb6f4d9fe4b9,human_1AI,"On a planet far away, two space explorers land their craft. They came looking for rare minerals. As they made their way through a dense sand storm, they discovered a lush forest. They discovered strange but friendly creatures. They made their way through the trees and found a temple which had instructions on where to find the minerals that they were searching for. They followed the map and found the minerals. With their mission complete they returned to their craft. They returned to their home planet as heros.",0.0,,,,,,7.0,2.0,2.0,1.0,5.0,1.0,1.0,50,6,5,8,1,1,3,Otter,Planet,Paper,Window,Chocolate,Cog,Tree,Boat,Diamond,Chair,"['Otter', 'Planet', 'Paper', 'Window', 'Chocolate', 'Cog', 'Tree', 'Boat', 'Diamond', 'Chair']",,45,Female,Less than A levels,Unemployed not looking for work,0
39bb06b9-5386-4081-addd-8216cb497a4c,human,"The boy raced off to sea for the adventure of his life, not that he knew it yet. What was meant to be a trip to clear plastic waste suddenly an all out adventure when he fell overboard unnoticed by the rest of the crew. Up to this point everything had gone to plan and they were returning to harbour with a boat full of plastic waste. As he was looking out at the ocean still littered with waste a rouge wave came out of no where any threw him overboard. Hitting the freezing cold sea with a panic he caught he breath and looked for assistance from the ship. Instead of the expected life ring on a rope, nothing. The boat disappeared into the distance as the crew hadn't seen what had happen. Now the plastic he had come to remove from the ocean would be his only chase of survival. ",0.0,,,,,,9.0,5.0,6.0,6.0,7.0,8.0,5.0,50,9,4,5,1,4,3,table,door,car,coffee,water,book,soap,lemon,boy,apple,"['table', 'door', 'car', 'coffee', 'water', 'book', 'soap', 'lemon', 'boy', 'apple']",,36,Male,Undergraduate degree,Employed full time,0
f7fae410-ad69-4284-9c81-80ec3c85b011,human_5AI,"The generation starship went into orbit around Theta, the first new planet to be visited by humans.It had been travelling from Earth for 2000 years and now Jake was ready to travel to the surface in the lander craft.After landing he got out with his crew of eight others and looked around at the surface structures which looked exotic,just like pictures of rain forests once found on Earth.The trees nearby swayed and shifted in the light breeze and Jake saw the first alien life form ever seen .The creature had a round head but with lots of small eyes which covered the top half and the rest of the body looked more like a beetle.It crept toward the crew who looked at Jake asking with their gazes what they should do.He stepped forward slowly and approached the alien who held out its arm like structure to him.He held out his own arm in greeting and touched the alien but suddenly the rest of the crew saw them both disappear from view and did not know what to do next.  ",1.0,,,1.0,,,8.0,5.0,4.0,4.0,8.0,7.0,5.0,50,8,5,3,2,9,1,Flower,Book,Car,Sky,Feather,Radio,Sea,Sword,Glass,Shoes,"['Flower', 'Book', 'Car', 'Sky', 'Feather', 'Radio', 'Sea', 'Sword', 'Glass', 'Shoes']",,69,Male,Undergraduate degree,Retired,1
d9d87931-6293-4e67-b582-78b8ec19044f,human_5AI,"Abigail was on an expedition in the jungle to aid her research into ancient civilisations.  While trekking through the jungle she became separated from the rest of her team and found herself completely lost.  She had to face dangerous animals, treacherous terrain and inhospitable weather.   She stumbled across a river which she decided to follow downstream.  She discovered inner strength, courage and bravery she never knew she has as she spent days travelling along the river bank.  She survived on her meagre rations and some fruits she found in the jungle.  After 7 days lost in the jungle she finally came across a small village where she found food, water and shelter thanks to the local people.  The locals in the village were able to give her invaluable information about the ancient civilisations that used to dominate the jungle.",1.0,3.0,1.0,1.0,,3.0,8.0,3.0,4.0,3.0,7.0,7.0,2.0,50,8,6,1,1,7,2,toilet,crumpet,phone,lawnmower,garage,washing machine,notepad,mug,hedge,trampoline,"['toilet', 'crumpet', 'phone', 'lawnmower', 'garage', 'washing machine', 'notepad', 'mug', 'hedge', 'trampoline']",,48,Male,Undergraduate degree,Employed full time,1
4b522f13-32a9-4c49-a11e-68d169ca7654,human_5AI,"A group of five daring friends find an ancient treasure map and decide to explore the vast jungles of the Amazon to retrieve the legendary golden monkey statue. Encountering deadly snakes, secret booby traps, and feuding tribes along their journey, their brotherhood is tested. In the end, they survive the perils of the jungle, discovering not only the treasured artifact but also a newfound respect for nature and their friendship.   However, not all goes well during their explanation. At times the friends face serious challenges that risk their lives. However, they also find the time in the jungle strengthens their friendship and helps them appreciate things that they did not know about themselves. All of the friends who entered the jungle came out as different, better people. Now the explorers are planning other, safer journeys where they can continue their adventures.",1.0,9.0,1.0,2.0,1.0,2.0,5.0,5.0,4.0,4.0,7.0,2.0,5.0,66,5,5,5,1,2,1,Sharp,Blunt,Funny,Serious,Gay,Automatic,Laser,Tidy,Overgrown,War,"['Sharp', 'Blunt', 'Funny', 'Serious', 'Gay', 'Automatic', 'Laser', 'Tidy', 'Overgrown', 'War']",,39,Male,Undergraduate degree,Employed full time,1
5d5da7ba-1c98-45fb-a2d5-157891237c44,human,"Once upon a time there was an adventurer called Hercule that decided to undertake a jungle expedition. He started began to plan the route, journey and then purchased his plane tickets. Once landed he organised a guide and all the required equipment. The journey started well, but soon he ran into a forgotten tribe that didn't take kindly to strangers. They captured him and decided they wanted to sacrifice him to appease their god, but he managed to escape. The remainder of the jungle expedition went well with very little issues. Hercule completed it in record time and was heralded for this feat. He returned home to a heroes welcome and a family that were very happy to see him!",0.0,,,,,,6.0,3.0,3.0,2.0,7.0,6.0,2.0,50,5,6,5,2,2,6,Football,Boy,Steak,Tree,Running,Phone,Beer,Dog,Table,Trainers,"['Football', 'Boy', 'Steak', 'Tree', 'Running', 'Phone', 'Beer', 'Dog', 'Table', 'Trainers']",,43,Male,Vocational training,Employed full time,0
da4f173d-16e5-4c97-9a77-fcb435984ddd,human_5AI,Ice was added to a cup.   Then lemonade was added to the cup.  The cup was carried into another room.  Then the cup was then placed on a coaster on a table.  Then the cup was picked up but slipped and feel to the floor.   The cup shattered and broke into many pieces.  The lemonade and ice was spilt all over the floor.  A nearby cloth was used to wipe up the mess caused by the cup being spilt.,1.0,,,3.0,,,9.0,1.0,1.0,1.0,3.0,1.0,1.0,100,5,1,8,1,1,1,cat,car,bread,ball,jumper,toothbrush,glasses,tissue,radio,candy,"['cat', 'car', 'bread', 'ball', 'jumper', 'toothbrush', 'glasses', 'tissue', 'radio', 'candy']",,41,Male,Less than A levels,Employed full time,1
7ced0bf8-d2f9-4827-8b0b-d09f5bf47585,human,"John is a fifteen year old living in Rwanda with his parents. One day John decided to go into the jungle near his home. There he came across a family of orang-utans, who didn't seem to mind his presence, in fact they seemed to be welcoming him. Two of the younger orang-utans came over to John and peered at him curiously. The one of the older ones came over and dragged the youngsters away, and seemed to be glowering at John, which made him very nervous. He decided he should return home soon, as he was getting rather scared. But before he could he was grabbed from behind by another orang-utan. Then they all fell on him and started beating him and biting him.",0.0,,,,,,9.0,4.0,4.0,3.0,8.0,8.0,3.0,100,8,5,5,2,4,2,teacup,telescope,toothbrush,tomato,tree,oar,discus,brick,cigarette,larder,"['teacup', 'telescope', 'toothbrush', 'tomato', 'tree', 'oar', 'discus', 'brick', 'cigarette', 'larder']",,58,Male,Undergraduate degree,Retired,0
a2b02d02-75c5-4d74-9a64-290056383c59,human,"He wiped the sweat from his brow and steadied himself against the trunk of a squat tree as he gathered his breath. He knew that he must have finally got away from them as all had been silent behind him for what seemed like an hour now. He grabbed at his drinking canteen at his belt and unscrewed the lid, greedily tipping the last few precious drops of its contents into his mouth. This was a problem, he needed to find water and he needed to find it fast. Ok, think, rationalise, work out where I am the man thought to himself. It was not long past sunrise and it was very dark, the part of the hungle he was in was extremely dense and the trees and flora blotted out most of the sky. He had started off running southwards following he river but quickly realised that was a bad idea. He had taken a left, East, into the trees.",0.0,,,,,,8.0,2.0,3.0,1.0,9.0,2.0,1.0,50,6,3,6,1,1,1,Table,Flower,Glass,Gun,Handle,Dog,Camera,Sign,Moon,Car,"['Table', 'Flower', 'Glass', 'Gun', 'Handle', 'Dog', 'Camera', 'Sign', 'Moon', 'Car']",,40,Male,Less than A levels,Employed part time,0
d58324db-aafc-4c56-8550-aa80d92b6fc8,human_5AI,"Kimbo and Jessie's honeymoon was not supposed to end in an Amazon jungle. They were in a wonderful hotel and went on a sightseeing tour that made them end up in the jungle. They were scammed and left to die after having been robbed by the sightseeing team. The canopy of forgery provided little reprieve from the lurking dangers. They were blessed to find fruit but knew that the supply would not last. A lion,  sneaked up behind them and showed them his big mouth. Kimbo and Jessie screamed and ran for their lives. Until they heard gunshots. ",0.0,,,,,,8.0,6.0,6.0,7.0,5.0,7.0,7.0,90,5,4,4,2,5,4,Spoon,Football,Noose,Button,Pen,Religion,Car,Guitar,Poem,Carpet,"['Spoon', 'Football', 'Noose', 'Button', 'Pen', 'Religion', 'Car', 'Guitar', 'Poem', 'Carpet']",,28,Male,Undergraduate degree,Employed full time,0
5e433a7f-d48b-449b-8f30-35e205ee75dc,human_5AI,"After losing their fishing boat in a merciless storm, John Anderson and his dog, Buster, embark on an unexpected journey surviving on a life raft in the middle of the Pacific Ocean. They encounter ruthless pirates, large marine animals and endure harsh weather conditions. In their quest to survive, they discover an uncharted island guarded only by an old wickery gate. John battles the crashing waves and beaches his raft, he leaps off with Buster and explores the small abandoned island when he suddenly sees a glowing chest. His eyes bulge with excitement and he runs over until suddenly a group of pirates appear out of nowhere and start attacking John. John with the help of Buster and his old pistol defeat the pirates without even suffering a scratch! He walks over to the glowing chest and opens it, it flips back and the piercing light of treasure lights up the island. John and Buster have done it, he attaches rope to the chest and pulls it back to his raft. ",1.0,1.0,1.0,,1.0,7.0,5.0,4.0,6.0,2.0,7.0,4.0,2.0,80,6,5,4,3,3,2,stereo,wrench,lobster,fungus,security,painting,gun,injection,fairy,dragon,"['stereo', 'wrench', 'lobster', 'fungus', 'security', 'painting', 'gun', 'injection', 'fairy', 'dragon']",,26,Male,A levels,Unemployed not looking for work,1
86d1cfb8-1101-40a7-84eb-0c376feb0183,human_5AI,As human civilisation progresses to 2356. Advances are made in intergalactic spacecraft technology. A new planet is found for a lucky 6 rich businessmen. Planet x1 is green and vast with pools and jungles. Everything on the planet is edible. Its a magical world with time portals and teleportation black holes to each area of the planet. The exploration is at first treated as a holiday and the businessmen enjoy there time exploring many wonders. But soon unbeknown to all the research disaster strikes! Out of caves walk aliens with with weapons to freeze enemy's and terrorise,0.0,,,,,,4.0,5.0,4.0,3.0,7.0,8.0,9.0,50,9,8,2,1,8,7,Tree,Dog,Radiator,Trampoline,Grass,Sky,Mirror,Treehouse,Beach,Swimming,"['Tree', 'Dog', 'Radiator', 'Trampoline', 'Grass', 'Sky', 'Mirror', 'Treehouse', 'Beach', 'Swimming']",,31,Male,Vocational training,Employed full time,0
8ec6743a-6ab5-4b6b-9c29-b57830dab1a6,human,"There was a young man who has recently turned from boy to man, he is called Steven,he went to bed and fell asleep after a long day working, he woke up to a strange sensation, strange smell and strange sites, he has realised he is no longer in his bedroom but in what can only be described as a different planet!     A few months later, the young man is now exploring the planet with what can only be described as a unknown creature, with some human like aspects, they are exploring every crevice, room and building on this planet, looking for any other sign of life.      As the young man and known creature walked around this unusual planet, they heard a rattle of a crate and then BANG, it burst into pieces and the creature had zoomed off, it was slimy, green and only arms length in size.     Steven and the unknown friend chased and chased after the green unknown entity, until it lost the pair of them and out of sight.     Curious as to what it was, Steven and his friend carried on exploring the planet. They both realised they had travelled too far as now there seemed to be less life and buildings around them. As they turned around to head back in the direction they had been they noticed the change in temperature and a eerie feeling overcome them. As they carried on travelling, they heard unbearable screaming noise, in the far distance, Steven's friend noticed the green slimy creature approaching but this time with an army of them, the creature teleported off, leaving Steven stranded on his own!",0.0,,,,,,6.0,7.0,8.0,6.0,7.0,8.0,8.0,66,8,7,4,3,7,6,car,phone,bottle,paper,computer,plug,weather,radio,porridge,milk,"['car', 'phone', 'bottle', 'paper', 'computer', 'plug', 'weather', 'radio', 'porridge', 'milk']",,32,Male,A levels,Employed full time,0
b154fc7f-cba2-4b7b-84d3-3e910eb07be9,human_1AI,"Five teenagers embarked on an adventure, with alot of excitements. They wanted to reveal the ancient secrets and in search of a treasures in the dense jungle. They followed their maps, till they got to a hidden cave in the middle of the jungle, Two of them were curious and wanted to know what was inside,  The two got their lamps out and decided to go inside, and the rest decided to continue with the walk in the jungle . After an hour the two boys came carrying a treasure that was hidden inside for years and no one else managed to find it. The other three went to the far end of the forest where they found a stream of magic water that when you touch it you could see your future. they took out all their bottles and filled them with the water. They went back and joined the rest. They emerged from the jungle , and they were recorded in the world book of record for their braveness and saving a life.",1.0,4.0,,,,,9.0,8.0,7.0,3.0,9.0,7.0,7.0,90,9,9,1,1,5,7,cat,dog,river,moon,chair,book,computer,flower,tree,mountain,"['cat', 'dog', 'river', 'moon', 'chair', 'book', 'computer', 'flower', 'tree', 'mountain']",,34,Male,Vocational training,Employed full time,1
94e2dbef-ba04-4efb-ad39-41260d0247bd,human_5AI,"He didn't know where Guam was. It wasn't a place he'd ever heard of in school, but for some reason the army had decided it would be ideal for an Ohio farm boy to spend two years of the war hacking out the jungle to build a field hospital to prepare for the invasion of Japan. At least he knew where Japan was; he was pretty sure on that. The heat was unnatural, he'd decided. Couldn't be natural. Humans can't live here. Couldn't they carve through the forest at night, when it was cooler? Is this an experiment, is the whole of the Pacific all as unbearable as this place he couldn't find on a map if the Lord willed him?",1.0,1.0,,,,,9.0,9.0,9.0,8.0,8.0,9.0,9.0,50,7,9,1,1,1,2,stone,fish,log,can,physics,faith,toast,cheese,water,space,"['stone', 'fish', 'log', 'can', 'physics', 'faith', 'toast', 'cheese', 'water', 'space']",,52,Male,A levels,Employed part time,1
2be119b4-dee7-426f-b135-2da6580456f1,human,"Max woke with a start, his alarm was blaring, he knew this would happen, he's going to be late. The crew of the X9CHAP had touched down on the surface of planet AlphaD3J just two days ago, and he was struggling to get his body clock accustomed to the new day lengths here. Everyone else had adjusted nearly immediately, but he still just couldn't get up in time, and now he was going to pay the price.    The leader of the expedition to AlphaD3J, a scientist by the name of Dr Green, was very clear about this. If he was late one more time he'd be in trouble. Rushing to get himself ready, Max threw on his exploration suit, tripping over his grav-boots as he went, and rushed towards the hatch that would take him outside.     He entered the door code and the large metal door gently opened itself and revealed the lush environment of his new home. Stretching out before him were fields of purple grass, with hab units like the one he'd just left dotted about the place in the typical community structure, it was time to go.",0.0,,,,,,6.0,3.0,3.0,3.0,7.0,5.0,4.0,50,5,3,4,2,2,2,Dog,Car,Pen,Flower,Moon,Square,String,Smoke,Hammer,Chair,"['Dog', 'Car', 'Pen', 'Flower', 'Moon', 'Square', 'String', 'Smoke', 'Hammer', 'Chair']",,25,Male,A levels,Employed full time,0
bd71b316-74a6-467c-abe6-cf0ae664ee76,human,"As we approached the ship that was holding Beartrice prisoner, they began to prepare for battle.    '' We must get alongside them as quickly as possible'' said captain Hamish.    I drew my sword and prepared to board the vessel, a fear filled my shaking body.    Within seconds there was a roar and a large commotion as we flew through the air between ships, fighting for our lives as we landed on the bloodied deck.    We managed to take control, and went below to find Beatrice.    However, it was a trap and Beatrice had betrayed us.    She had taken up with the rouge of the wandering sea and had led us to him.    We had no choice but to surrender, but this was not the end.                  ",0.0,,,,,,9.0,7.0,5.0,4.0,6.0,6.0,6.0,75,8,8,6,2,8,4,Fish,Castle,Gun,Sun,Whisky,Soap,Tree,Sand,Gold,Cloth,"['Fish', 'Castle', 'Gun', 'Sun', 'Whisky', 'Soap', 'Tree', 'Sand', 'Gold', 'Cloth']",,51,Male,Undergraduate degree,Employed full time,0
